brand,property_name,city,room_type,academic_year,duration_weeks,price_per_week,price_formatted,available,thumbnail,instalment_name,start_date,end_date,base_hub_url,scraped_at
Urban Student Life,Keele House,Newcastle-under-Lyme,Top Floor Deluxe Studio,2025 / 2026,44,192,£192.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/WLVHG130DehYprxGC8M5Bib2QZaXYSvLvIsKaUdj.png,Penthouse Deluxe Studio - 25/26 - 30/08 - 44wk 2025,2025-08-30,2026-07-04,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=Keele+House&roomType=Top+Floor+Deluxe+Studio&tenancyLength=44+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Urban Student Life,Keele House,Newcastle-under-Lyme,Top Floor Premier Studio,2025 / 2026,51,188,£188.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/lNNfjw1LznQ64beNpP505obubzHkugIyVXQWGaSG.png,Keele House - Penthouse Premier Studio - 25/26 - 30/08 - 51wk 2025,2025-08-30,2026-08-22,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=Keele+House&roomType=Top+Floor+Premier+Studio&tenancyLength=51+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Urban Student Life,Keele House,Newcastle-under-Lyme,Top Floor Studio,2025 / 2026,51,167,£167.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/IXzBqTBl16hdaAcwSa6aWZ6DfI1eVeEuQyEbri9I.png,Keele House - Penthouse Studio - 25/26 - 30/08 - 51wk 2025,2025-08-30,2026-08-22,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=Keele+House&roomType=Top+Floor+Studio&tenancyLength=51+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Urban Student Life,Keele House,Newcastle-under-Lyme,Top Floor Studio,2025 / 2026,44,194,£194.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/IXzBqTBl16hdaAcwSa6aWZ6DfI1eVeEuQyEbri9I.png,Penthouse Studio - 25/26 - 30/08 - 44wk 2025,2025-08-30,2026-07-04,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=Keele+House&roomType=Top+Floor+Studio&tenancyLength=44+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Urban Student Life,Keele House,Newcastle-under-Lyme,Classic Studio,2026 / 2027,51,155,£155.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/CrhteA7DB5ZG2gTVy4hkmQwQ4g7dEFifmyOplzT1.png,Classic Studio - 26/27 - 29/08 - 51wk 2026,2026-08-29,2027-08-21,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=Keele+House&roomType=Classic+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Urban Student Life,Keele House,Newcastle-under-Lyme,Deluxe Studio,2026 / 2027,51,169,£169.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/HfPtfoXkDL23NIP7I60XpOTofBXEnoAYEZPQfx7m.png,Deluxe Studio - 26/27 - 29/08 - 51wk 2026,2026-08-29,2027-08-21,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=Keele+House&roomType=Deluxe+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Urban Student Life,Keele House,Newcastle-under-Lyme,Lower Floor Deluxe Studio,2026 / 2027,51,159,£159.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/P0veMIvU6zG4BOU26Cep1qSAueJI091M3xczlYNS.png,Lower Floor Deluxe Studio - 26/27 - 29/08 - 51wk 2026,2026-08-29,2027-08-21,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=Keele+House&roomType=Lower+Floor+Deluxe+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Urban Student Life,Keele House,Newcastle-under-Lyme,Lower Floor Premier Studio,2026 / 2027,51,169,£169.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/G09kKtBBmXgNEyKJXvKJczXL3O3u7nnJd7knvOMv.png,Lower Floor Premier Studio - 26/27 - 29/08 - 51wk 2026,2026-08-29,2027-08-21,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=Keele+House&roomType=Lower+Floor+Premier+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Urban Student Life,Keele House,Newcastle-under-Lyme,Lower Floor Studio,2026 / 2027,51,155,£155.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/HdBr8P5ANCsh9QDMugmNZI4NxpdzdDmN5J9U9zs7.png,Lower Floor Studio - 26/27 - 29/08 - 51wk 2026,2026-08-29,2027-08-21,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=Keele+House&roomType=Lower+Floor+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Urban Student Life,Keele House,Newcastle-under-Lyme,Premier Studio,2026 / 2027,51,175,£175.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/yv1x1RTI1hH8QApfgdYCKqgBFhGgwMlhC8P788Yg.png,Premier Studio - 26/27 - 29/08 - 51wk 2026,2026-08-29,2027-08-21,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=Keele+House&roomType=Premier+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Urban Student Life,Keele House,Newcastle-under-Lyme,Top Floor Deluxe Studio,2026 / 2027,51,179,£179.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/WLVHG130DehYprxGC8M5Bib2QZaXYSvLvIsKaUdj.png,Top Floor Deluxe Studio - 26/27 - 29/08 - 51wk 2026,2026-08-29,2027-08-21,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=Keele+House&roomType=Top+Floor+Deluxe+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Urban Student Life,Keele House,Newcastle-under-Lyme,Top Floor Premier Studio,2026 / 2027,51,189,£189.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/lNNfjw1LznQ64beNpP505obubzHkugIyVXQWGaSG.png,Top Floor Premier Studio - 26/27 - 29/08 - 51wk 2026,2026-08-29,2027-08-21,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=Keele+House&roomType=Top+Floor+Premier+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Urban Student Life,Keele House,Newcastle-under-Lyme,Top Floor Studio,2026 / 2027,51,177,£177.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/IXzBqTBl16hdaAcwSa6aWZ6DfI1eVeEuQyEbri9I.png,Top Floor Studio - 26/27 - 29/08 - 51wk 2026,2026-08-29,2027-08-21,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=Keele+House&roomType=Top+Floor+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,One London Road,Newcastle-under-Lyme,Classic Plus Studio,2025 / 2026,51,160,£160.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/Sy8wF7asxqawpFJGpBufbfC9LwfWSdQSfxoUfLzT.png,One london road -classic plus studio - 25/26 - 06/09 - 51wk 2025,2025-09-06,2026-08-29,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=One+London+Road&roomType=Classic+Plus+Studio&tenancyLength=51+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Homes for Students,One London Road,Newcastle-under-Lyme,Classic Studio,2025 / 2026,51,140,£140.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/5gOnvugs9DVGaApP1kLXub5Phc7tZcahm9v7kSmG.png,One London Road - Classic Studio. - 25/26 - 06/09 - 51wk 2025,2025-09-06,2026-08-29,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=One+London+Road&roomType=Classic+Studio&tenancyLength=51+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Homes for Students,One London Road,Newcastle-under-Lyme,Classic Studio,2025 / 2026,45,145,£145.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/5gOnvugs9DVGaApP1kLXub5Phc7tZcahm9v7kSmG.png,One London Road - Classic Studio - 25/26 - 06/09 - 45wk 2025,2025-09-06,2026-07-18,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=One+London+Road&roomType=Classic+Studio&tenancyLength=45+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Homes for Students,One London Road,Newcastle-under-Lyme,Classic Studio,2025 / 2026,45,165,£165.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/5gOnvugs9DVGaApP1kLXub5Phc7tZcahm9v7kSmG.png,CL - One London Road - Classic Studio - 25/26 - 06/09 - 45wk 2025,2025-09-06,2026-07-18,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=One+London+Road&roomType=Classic+Studio&tenancyLength=45+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Homes for Students,One London Road,Newcastle-under-Lyme,Deluxe Plus Studio,2025 / 2026,45,185,£185.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/T5gOm7gedtkbnNEc1kjXFM9fVobCPtuHlM166twi.png,One London Road - Deluxe Plus Studio - 25/26 - 06/09 - 45wk 2025,2025-09-06,2026-07-18,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=One+London+Road&roomType=Deluxe+Plus+Studio&tenancyLength=45+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Homes for Students,One London Road,Newcastle-under-Lyme,Deluxe Plus Studio,2025 / 2026,51,180,£180.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/T5gOm7gedtkbnNEc1kjXFM9fVobCPtuHlM166twi.png,One London Road - Deluxe Plus Studio - £180 - 25/26 - 06/09 - 51wk 2025,2025-09-06,2026-08-29,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=One+London+Road&roomType=Deluxe+Plus+Studio&tenancyLength=51+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Homes for Students,One London Road,Newcastle-under-Lyme,Deluxe Studio,2025 / 2026,51,180,£180.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/K7lbkB9oRTaarv7pJlYI4ULUiwFP4yTOufZ9a1bB.jpg,One London Road - Deluxe Studio - 25/26 - 06/09 - 51wk 2025,2025-09-06,2026-08-29,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=One+London+Road&roomType=Deluxe+Studio&tenancyLength=51+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Homes for Students,One London Road,Newcastle-under-Lyme,Premium Balcony Studio,2025 / 2026,51,195,£195.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/25nLgJajFMCFcyEdELs5iu7NNAJJLHJ6yy7xi66l.png,One London Road - Premium Balcony Studio. - 25/26 - 06/09 - 51wk 2025,2025-09-06,2026-08-29,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=One+London+Road&roomType=Premium+Balcony+Studio&tenancyLength=51+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Homes for Students,One London Road,Newcastle-under-Lyme,Premium Balcony Studio,2025 / 2026,26.9,193,£193.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/25nLgJajFMCFcyEdELs5iu7NNAJJLHJ6yy7xi66l.png,One London Road - Premium Balcony Studio - 25/26 - 23/02 - 26.85wk 2026,2026-02-23,2026-08-30,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=One+London+Road&roomType=Premium+Balcony+Studio&tenancyLength=26+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Homes for Students,One London Road,Newcastle-under-Lyme,Premium Studio,2025 / 2026,51,195,£195.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/Z0YAwO0zt4KPl2wLHWFiRSMPoJjjJDsWYnJCbUmY.png,One London Road - Premium Studio - 25/26 - 06/09 - 51wk 2025,2025-09-06,2026-08-29,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=One+London+Road&roomType=Premium+Studio&tenancyLength=51+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Homes for Students,One London Road,Newcastle-under-Lyme,Classic Plus Studio,2026 / 2027,51,165,£165.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/Sy8wF7asxqawpFJGpBufbfC9LwfWSdQSfxoUfLzT.png,Classic Plus Studio - 26/27 - 05/09 - 51wk 2026,2026-09-05,2027-08-28,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=One+London+Road&roomType=Classic+Plus+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,One London Road,Newcastle-under-Lyme,Classic Studio,2026 / 2027,51,159,£159.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/5gOnvugs9DVGaApP1kLXub5Phc7tZcahm9v7kSmG.png,Classic Studio - 26/27 - 05/09 - 51wk 2026,2026-09-05,2027-08-28,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=One+London+Road&roomType=Classic+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,One London Road,Newcastle-under-Lyme,Classic Studio,2026 / 2027,45,169,£169.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/5gOnvugs9DVGaApP1kLXub5Phc7tZcahm9v7kSmG.png,Classic Studio - 26/27 - 05/09 - 45wk 2026,2026-09-05,2027-07-17,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=One+London+Road&roomType=Classic+Studio&tenancyLength=45+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,One London Road,Newcastle-under-Lyme,Deluxe Plus Studio,2026 / 2027,51,179,£179.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/T5gOm7gedtkbnNEc1kjXFM9fVobCPtuHlM166twi.png,Deluxe Plus Studio - 26/27 - 05/09 - 51wk 2026,2026-09-05,2027-08-28,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=One+London+Road&roomType=Deluxe+Plus+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,One London Road,Newcastle-under-Lyme,Deluxe Plus Studio,2026 / 2027,45,199,£199.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/T5gOm7gedtkbnNEc1kjXFM9fVobCPtuHlM166twi.png,Deluxe Plus Studio - 26/27 - 05/09 - 45wk 2026,2026-09-05,2027-07-17,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=One+London+Road&roomType=Deluxe+Plus+Studio&tenancyLength=45+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,One London Road,Newcastle-under-Lyme,Deluxe Studio,2026 / 2027,51,175,£175.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/K7lbkB9oRTaarv7pJlYI4ULUiwFP4yTOufZ9a1bB.jpg,Deluxe Studio OLR - 26/27 - 05/09 - 51wk 2026,2026-09-05,2027-08-28,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=One+London+Road&roomType=Deluxe+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,One London Road,Newcastle-under-Lyme,Deluxe Studio,2026 / 2027,45,195,£195.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/K7lbkB9oRTaarv7pJlYI4ULUiwFP4yTOufZ9a1bB.jpg,Deluxe Studio OLR - 26/27 - 05/09 - 45wk 2026,2026-09-05,2027-07-17,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=One+London+Road&roomType=Deluxe+Studio&tenancyLength=45+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,One London Road,Newcastle-under-Lyme,Premium Balcony Studio,2026 / 2027,51,199,£199.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/25nLgJajFMCFcyEdELs5iu7NNAJJLHJ6yy7xi66l.png,Premium Balcony Studio OLR - 26/27 - 05/09 - 51wk 2026,2026-09-05,2027-08-28,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=One+London+Road&roomType=Premium+Balcony+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,One London Road,Newcastle-under-Lyme,Premium Balcony Studio,2026 / 2027,45,205,£205.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/25nLgJajFMCFcyEdELs5iu7NNAJJLHJ6yy7xi66l.png,Premium Balcony Studio OLR - 26/27 - 05/09 - 45wk 2026,2026-09-05,2027-07-17,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=One+London+Road&roomType=Premium+Balcony+Studio&tenancyLength=45+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,One London Road,Newcastle-under-Lyme,Premium Plus Studio,2026 / 2027,51,209,£209.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/v2VsHqs90VvM1ZWwZ2TPc6OwTUvCq5mwDgHRp6ht.png,Premium Plus Studio OLR - 26/27 - 05/09 - 51wk 2026,2026-09-05,2027-08-28,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=One+London+Road&roomType=Premium+Plus+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Homes for Students,One London Road,Newcastle-under-Lyme,Premium Studio,2026 / 2027,51,205,£205.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/Z0YAwO0zt4KPl2wLHWFiRSMPoJjjJDsWYnJCbUmY.png,Premium Studio OLR - 26/27 - 05/09 - 51wk 2026,2026-09-05,2027-08-28,https://urban.hfs.bookings.basepms.com/?city=Newcastle-under-Lyme&property=One+London+Road&roomType=Premium+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
